1000,0.33679264065504905,0.8162477063607433,0.3323221042640872,0.4720761666217491,0.6245822601034431
2000,0.3431088908486948,0.8175133953138181,0.3351779530928113,0.47538118805903445,0.5914591022215828
3000,0.3399536118947444,0.8196132822997676,0.3369739416812114,0.47742316570795057,0.6337755901524109
4000,0.34047009121521205,0.8387479560911575,0.33411627928407683,0.4778493301487234,0.5987809281162556
5000,0.35005576872702726,0.846410146577349,0.3439334846135859,0.4890923813809851,0.5921465400873925
6000,0.33799385000375787,0.8299889936691706,0.3317847753903978,0.4740028808995087,0.6063352505987759
7000,0.33771442620797104,0.8268004564498878,0.33121519152841267,0.4728519628294947,0.6057902792252515
8000,0.34621783884835694,0.8188312449272399,0.3409108059989985,0.48135430128079704,0.6111356928897957
9000,0.3316908292040754,0.8198254058589448,0.32861758162063653,0.4691253486566159,0.640025041198513
10000,0.34073280878736917,0.8137235773636121,0.3407362078153969,0.48031279419580497,0.659189554238819
11000,0.3414877036223012,0.828080994040239,0.3360357165940469,0.4780373444762761,0.6108828670479527
12000,0.3507499679229935,0.8457962513723521,0.34114133743239505,0.48576663016415894,0.5625499378931191
13000,0.3371973386552572,0.8341544511823581,0.32658460660768784,0.4693561890694486,0.5688115779094418
14000,0.3391735627506511,0.821115430387051,0.3348929105828348,0.4757410332322825,0.6241627383032179
15000,0.33849426599896704,0.8166280486931538,0.33050569028763155,0.46977737748023857,0.5890345005520726
16000,0.34495712032947695,0.8237430526065259,0.34240484670135607,0.4836491719811346,0.6306130087796983
17000,0.3487090546069586,0.8170814945123355,0.3459104706362015,0.4859038569232535,0.6288413933389747
18000,0.34215809997969227,0.8326597865944256,0.3336483926514881,0.4762419521159548,0.5828326928908838
19000,0.3444076109864678,0.8380223389847257,0.34042144616456893,0.48404390809928854,0.6137535194532228
20000,0.3447799326029526,0.8215702222160723,0.340427076576892,0.48133996496903003,0.6189900263249983
21000,0.3438201811970402,0.8159319729847541,0.3387195121780019,0.47866484257016295,0.6148663041681499
22000,0.3265078140498426,0.8219992466067868,0.3227265636369861,0.46342531629672207,0.6388642151168429
23000,0.3405435190185217,0.8251023503881882,0.332021580386058,0.4734810212304901,0.5896939109426096
24000,0.33234011257570395,0.8208264497933265,0.3251020610357384,0.46569434985004077,0.6058075534584136
1000,0.6837907030787167,0.1323261306986296,1.0,0.23364632551155742,0.33219262063901256
2000,0.6792132538154658,0.11389389120401541,1.0,0.20447718242644483,0.3345872551920994
3000,0.6643487022799234,0.12857133274394825,0.99,0.2273839271494683,0.3525749438503877
4000,0.6852948025366709,0.135253091412216,1.0,0.23811159942638416,0.33093194777834706
5000,0.6778420540498533,0.12920415929839718,1.0,0.2286918931005256,0.33837771953925366
6000,0.6911534252427209,0.13298609772751757,1.0,0.2346028306608725,0.32420994217465016
7000,0.6828448070768538,0.11569650918636999,1.0,0.20734232591830448,0.3308834986519449
8000,0.6770557020979008,0.12867229266721492,1.0,0.22785387184800512,0.3390961287294836
9000,0.6923127217408107,0.14299797938846154,1.0,0.2500556108764651,0.3243400928163187
10000,0.6745635888018587,0.11965634354590293,1.0,0.2136856841428246,0.34047708981240166
11000,0.6822620392844725,0.11861892050336112,1.0,0.2120207074365682,0.3319574589888205
12000,0.6749989013711725,0.11463607561332506,1.0,0.20561151498645913,0.3392820246260733
13000,0.6860376325391622,0.11954565137125898,1.0,0.21346543506164944,0.3279539266938734
14000,0.6832096372641898,0.11625805650238194,0.99,0.20804002587955517,0.330612572913825
15000,0.6727327721735434,0.11736375647090058,1.0,0.20996288161747928,0.34213717515026865
16000,0.6882260091203725,0.1319600184655122,1.0,0.23306819554276687,0.32726016059546725
17000,0.6755690662003129,0.13160417755100887,1.0,0.23240010185072627,0.3413235882885514
18000,0.680912561428511,0.12227292496998902,1.0,0.21767180813401482,0.3339868736434688
19000,0.6757015694810802,0.13127075852981282,1.0,0.23198468107485992,0.3409932496257228
20000,0.6794802153060394,0.12798140552770926,1.0,0.22672810770711752,0.33626141210864857
21000,0.6736883391039548,0.12318965388181737,1.0,0.21924956416144442,0.34197903945490443
22000,0.6778238178877929,0.11657190160900967,1.0,0.20877146986928896,0.33649929551538826
23000,0.6859736308006932,0.13219404184356942,1.0,0.23346130072934165,0.3297822646301801
24000,0.6889380883876985,0.1399343193268727,0.98,0.24477407986743327,0.3275515028736343
25000,0.6808434085365853,0.12762597587080152,1.0,0.22629652723058524,0.3348312082578883
26000,0.679967056545212,0.12265635604547676,1.0,0.21844359792724746,0.33503146101038817
27000,0.6817202335670963,0.12024724304108597,1.0,0.21450721232767392,0.3327187037744199
28000,0.6864651447853304,0.12705915179164562,1.0,0.22539055150814144,0.32851857745364427
29000,0.6891733280422022,0.12119300055389473,0.99,0.2158947374728,0.3247637105986967
30000,0.6823718874290661,0.10657462004472629,1.0,0.1925652327836767,0.3301599394469619
31000,0.6906839297269235,0.13101302341067225,1.0,0.2315881737947911,0.3244592592316703
32000,0.6992769556637184,0.13461211988394206,0.99,0.23692549772745258,0.31554336198761584
33000,0.6721830630454428,0.12237414111657317,1.0,0.21797956610102417,0.3434765406116535
34000,0.6964861873450338,0.14343434202584268,0.99,0.25017570977130865,0.31984214997354404
35000,0.6814992060015799,0.12237143463721818,0.99,0.21763781696417475,0.33359505703502385
36000,0.6930364824900971,0.1295223662576217,1.0,0.22871678076476842,0.3215586477033371
37000,0.6705784779344448,0.11525626043909926,1.0,0.20618445633927304,0.3441046164336417
38000,0.6800783755243736,0.12017830663683615,1.0,0.21448659726292083,0.334540695166243
39000,0.6879963957860146,0.12916241317620128,1.0,0.22871167138593068,0.32714442335922556
40000,0.6924937015228219,0.12364041108282592,1.0,0.21989915747925626,0.3214706319085211
41000,0.684759565519042,0.13193201633542861,1.0,0.23302993469554625,0.3311041504342676
42000,0.681945924338036,0.1272079504761437,1.0,0.22562961760287892,0.33351483147222294
43000,0.689215236111,0.1322514538171382,1.0,0.23358382340194633,0.3262271396038869
44000,0.6725974518103803,0.11621488853490615,1.0,0.20819285337170837,0.3421287453243755
45000,0.6775384563337142,0.1256131677770133,1.0,0.22304310123892257,0.3381134438113115
46000,0.6824744262875487,0.1259805119899845,1.0,0.2231464341160226,0.3327403298956915
47000,0.67277774820317,0.11788615644493829,1.0,0.21047872662116174,0.34215184347282673
48000,0.6797695946497904,0.1171134552139066,1.0,0.2096150900884026,0.3344479235736106
49000,0.6726367660340722,0.1195778310037697,1.0,0.21353909964157192,0.342691689696609
1000,0.6853521676842007,0.12249145948647235,1.0,0.21806247565009154,0.32905649088511674
2000,0.6910522070792513,0.13294382022074866,1.0,0.23461719268213205,0.324284266164152
3000,0.6828388539637988,0.12275132145447698,1.0,0.21840700370870636,0.33183464301466836
4000,0.6798751902844876,0.1251419543856035,1.0,0.22239110418910923,0.33548520862974074
5000,0.6805708278001704,0.1247873520473536,1.0,0.22181757798594684,0.33465413460152765
6000,0.6775288446915476,0.1092154537804585,1.0,0.19671856095456502,0.3357961141729628
7000,0.684945004668376,0.1357040302100088,1.0,0.23877645356006688,0.3313925460917899
8000,0.6865339793742921,0.12161635575448262,1.0,0.21664622067391434,0.3276246225513411
9000,0.6844055434317476,0.1134130293210235,1.0,0.203515135789551,0.32886462411107736
10000,0.6687705509158871,0.11740231180963362,1.0,0.2101112692312553,0.34650524444918346
11000,0.6788265999876476,0.12295907781702553,1.0,0.2189531607524602,0.3363352877578245
12000,0.6719831096616733,0.11389148914444804,0.99,0.20420443043031358,0.3424055287748616
13000,0.6768664912914617,0.11876348656351557,1.0,0.2119939678480815,0.33795692651467313
14000,0.6844478839394847,0.11961371816400079,1.0,0.213316929926576,0.32972185948789573
15000,0.6965324696657922,0.1397781006928137,0.99,0.24426237699859418,0.31929564317447723
16000,0.6778108327752368,0.12628374781854151,1.0,0.22420129554577478,0.3379621376338939
17000,0.6814150799852935,0.13290128888175848,1.0,0.23432669077020196,0.33477947425514726
18000,0.6786800566915242,0.12496863218528617,1.0,0.2217140366259993,0.3367306503166753
19000,0.6881871996340023,0.12423156026990548,0.99,0.22066531159033675,0.32626155593658757
20000,0.6819527642627436,0.12364565884832177,1.0,0.22002180527400444,0.33299415711868285
21000,0.6845378739635466,0.11795190367962226,0.99,0.21073057692684394,0.3292020362460233
22000,0.685765722407087,0.11895125952921638,0.98,0.21210948109549455,0.32812429563747064
23000,0.6771217070525077,0.11428278928952343,1.0,0.20505536523631288,0.33692991104954345
24000,0.6811793233305293,0.12475843977835321,0.99,0.22142609038722422,0.3340710052728106
25000,0.6830550279176713,0.12893593892594146,1.0,0.2283215608492152,0.33251921237569326
26000,0.6879597722118282,0.11943423380590047,1.0,0.2133173513068178,0.32586266381127993
27000,0.6811815712408122,0.12411641117839134,1.0,0.22075094555849867,0.333962080025492
28000,0.6822827530373989,0.13437892157449824,1.0,0.23681707313395073,0.33418831360134144
29000,0.6772649936382211,0.12683607571826258,1.0,0.22502930203882143,0.33864503916087246
30000,0.693163202806211,0.13830359085572114,1.0,0.24294058161619247,0.3227122526851967
31000,0.6851122669448008,0.12402536482051563,1.0,0.22057182392220376,0.32959760448465447
32000,0.6767600102402479,0.11717834971363723,1.0,0.2095697978164684,0.3377013130662221
33000,0.6783544425086846,0.12437209432197957,1.0,0.2211527613980045,0.33703467663955633
34000,0.683202819170474,0.12837323011450416,1.0,0.22747504831979445,0.3323237338029996
35000,0.6690727924979055,0.11891906064525953,1.0,0.2124187750396862,0.34635044195672227
36000,0.6844514688979143,0.1284370459901802,1.0,0.22744525771047602,0.3308848516599898
37000,0.6713475454618767,0.1233510117313074,1.0,0.21952082450762128,0.3446201717838022
38000,0.6699647883375777,0.11783041127105959,1.0,0.2105621214024903,0.3451942943984168
39000,0.6815491009434118,0.12154281324532493,1.0,0.21664192546384292,0.3331267125880912
40000,0.68618721944443,0.12260254426361826,0.99,0.21815459846259508,0.3281154483767896
41000,0.6900836918475851,0.12063661619746742,1.0,0.21503079540463607,0.3236026787965106
42000,0.6915300734634947,0.13715072104249865,0.99,0.2407391865321892,0.3242476986399524
43000,0.6786083972225089,0.1298375416698222,1.0,0.22940441349339744,0.33763832929282095
44000,0.6753928107648002,0.1215881155649318,0.99,0.21644903358862,0.3398902298480753
45000,0.6730859058106136,0.11767440795828975,1.0,0.21050466920036331,0.34179617380045274
46000,0.6758488865438028,0.12209671630436082,1.0,0.21742076851300762,0.33936386596250967
47000,0.693143909163566,0.13882797717815065,1.0,0.24320956106572822,0.322658911834521
48000,0.6768477476261731,0.13755650970987887,1.0,0.24174081558168387,0.34073643397939923
49000,0.6848082365249336,0.1211624557714832,1.0,0.2159703859322559,0.3294891495803899
50000,0.688532416466657,0.13462333520984004,1.0,0.23720577307553298,0.3273181580425812
51000,0.675922568384883,0.1250170142915942,1.0,0.22218591233991064,0.3398350973515374
52000,0.6755029019333854,0.1189320277169065,1.0,0.212527622794224,0.3393609343980631
53000,0.693759885095961,0.13255338828674973,1.0,0.2335695009622802,0.3211347496800805
54000,0.6877228152181157,0.11690955368608788,1.0,0.20932926278765066,0.3257479824256731
55000,0.6847305747207773,0.11937672807907779,1.0,0.21322240786070887,0.32932757988124917
56000,0.6820822446966389,0.11831837384084126,1.0,0.21151872509385974,0.3320872072901684
57000,0.6827143540166167,0.13112615977121742,1.0,0.2315932029110854,0.333198751190454
58000,0.6902811727020939,0.11901092227813229,1.0,0.21255082779139156,0.3231960964285844
59000,0.6733693481787096,0.11330303652415742,1.0,0.20329218675775393,0.3409250926592467
60000,0.6902273620160122,0.12971537362387486,1.0,0.22758383362998816,0.32475983855190116
61000,0.6830721657762041,0.11212480527324799,1.0,0.20159889992343946,0.3301411246298672
62000,0.6874826218287673,0.13404846107041032,1.0,0.23481880468493854,0.32850704241663536
63000,0.6814665196398199,0.11430434319724245,0.99,0.20491281231813463,0.33239260370371393
64000,0.6816200027431872,0.12412468734699882,1.0,0.22067663234870086,0.3333795907801451
65000,0.6822523919058778,0.1318474373970585,1.0,0.23277829602368996,0.3338445830084293
66000,0.6971440255582081,0.1337376284608422,1.0,0.23560986842346965,0.3177046909356769
67000,0.6835011961558104,0.11730157259943923,1.0,0.20977560505396928,0.33033787861710023
68000,0.6755988555428135,0.11095145107359283,1.0,0.19964498419112625,0.33809764750169635
69000,0.6908945626365486,0.13046800480429144,1.0,0.2305331946194787,0.3241001327101413
70000,0.6788120064070381,0.13741071037289354,1.0,0.24121707146020785,0.33845351535872004
71000,0.6876148847618273,0.12614754001166129,1.0,0.22384508185503002,0.32718723112767994
72000,0.680792645961982,0.11326555847167925,1.0,0.20333533232663176,0.33277511147364613
73000,0.6713817010167904,0.11974387103422979,0.99,0.21347158743931716,0.3443070384349227
74000,0.6746371456288897,0.12182507059022728,1.0,0.2171380959543297,0.3408422946803286
75000,0.676342933326008,0.12592328252523993,1.0,0.22351721205526082,0.33946324075902157
76000,0.6843823153988176,0.1359162774157575,1.0,0.23896870899786435,0.3321343246573636
77000,0.683156848051433,0.12398286113626503,1.0,0.22054510029218075,0.33173785342030887
78000,0.6921465013703362,0.13995296845024408,1.0,0.24495150101150273,0.3243343418496595
79000,0.689762478446028,0.1295205582605136,1.0,0.22924930229272228,0.3252156387532255
80000,0.6846850346543648,0.11043245407872736,1.0,0.19883912400430703,0.32816195779435575
81000,0.6892297797031885,0.11548761332686229,1.0,0.20703919107904334,0.32393015172940914
82000,0.6825221451751069,0.11645820392556815,1.0,0.2085138724078986,0.3313519974419928
83000,0.6807203520508626,0.12487382827186128,1.0,0.22197155727065482,0.3345554778040755
84000,0.674587734555121,0.1200600270495988,1.0,0.21423883589594198,0.3405289735166335
85000,0.6864006337383131,0.11860694894427513,1.0,0.21200793232614185,0.32744552756356543
86000,0.6811731406377249,0.12660970599147606,1.0,0.22472810897695836,0.3342798726926819
87000,0.6808905895007642,0.13944108342241293,1.0,0.2444345632244271,0.3368014785120236
